shipment_key,tracking_number,missing_tracking_number,ambiguous_tracking,distinct_carrier_count,distinct_order_count,carrier,origin_city,origin_country,origin_known,current_status,current_status_source_value,current_status_source,current_status_event_ts_utc,is_terminal,has_status_conflict,has_post_terminal_event,has_clock_anomaly,first_event_ts_utc,last_event_ts_utc,event_count,warehouse_event_count,carrier_event_count,source_system_count,dwh_loaded_at_utc
PostNL:TRACK-0024,TRACK-0024,false,false,1,1,PostNL,Amsterdam,NL,true,in_transit,in_transit,warehouse,2026-03-14T17:54:00.000Z,false,false,false,false,2026-03-14T17:54:00.000Z,2026-03-14T17:54:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0034,TRACK-0034,false,false,1,1,PostNL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-18T09:50:00.000Z,false,false,false,false,2026-03-18T09:50:00.000Z,2026-03-18T09:50:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0048,TRACK-0048,false,false,1,1,PostNL,Amsterdam,NL,true,shipped,shipped,warehouse,2026-03-13T03:11:00.000Z,false,false,false,false,2026-03-13T03:11:00.000Z,2026-03-13T03:11:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0071,TRACK-0071,false,false,1,1,PostNL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-04T00:22:00.000Z,false,false,false,false,2026-03-04T00:22:00.000Z,2026-03-04T00:22:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0074,TRACK-0074,false,true,1,2,null,null,null,false,packed,packed,warehouse,2026-03-13T04:16:00.000Z,false,false,false,false,2026-03-03T01:32:00.000Z,2026-03-13T04:16:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0077,TRACK-0077,false,false,1,1,PostNL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-07T13:33:00.000Z,false,false,false,false,2026-03-07T13:33:00.000Z,2026-03-07T13:33:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0092,TRACK-0092,false,false,1,1,PostNL,Amsterdam,NL,true,shipped,shipped,warehouse,2026-03-17T20:29:00.000Z,false,false,false,false,2026-03-17T20:29:00.000Z,2026-03-17T20:29:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0098,TRACK-0098,false,false,1,1,PostNL,Amsterdam,NL,true,packed,packed,warehouse,2026-03-11T18:13:00.000Z,false,false,false,false,2026-03-11T18:13:00.000Z,2026-03-11T18:13:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0099,TRACK-0099,false,false,1,1,PostNL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-19T19:40:00.000Z,false,false,false,false,2026-03-19T19:40:00.000Z,2026-03-19T19:40:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0108,TRACK-0108,false,false,1,1,PostNL,Amsterdam,NL,true,shipped,shipped,warehouse,2026-03-14T03:48:00.000Z,false,false,false,false,2026-03-14T03:48:00.000Z,2026-03-14T03:48:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0124,TRACK-0124,false,false,1,1,PostNL,Amsterdam,NL,true,packed,packed,warehouse,2026-03-09T02:28:00.000Z,false,false,false,false,2026-03-09T02:28:00.000Z,2026-03-09T02:28:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0130,TRACK-0130,false,false,1,1,PostNL,Amsterdam,NL,true,delivered,DELIVERED,warehouse,2026-03-19T16:36:00.000Z,true,false,false,false,2026-03-19T16:36:00.000Z,2026-03-19T16:36:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0146,TRACK-0146,false,false,1,1,PostNL,Amsterdam,NL,true,exception,exception,warehouse,2026-03-19T14:01:00.000Z,false,false,false,false,2026-03-19T14:01:00.000Z,2026-03-19T14:01:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0156,TRACK-0156,false,false,1,1,PostNL,Amsterdam,NL,true,shipped,Shipped,warehouse,2026-03-02T00:06:00.000Z,false,false,false,false,2026-03-02T00:06:00.000Z,2026-03-02T00:06:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0164,TRACK-0164,false,false,1,1,PostNL,Amsterdam,NL,true,received,received,warehouse,2026-03-17T00:05:00.000Z,false,false,false,false,2026-03-17T00:05:00.000Z,2026-03-17T00:05:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0177,TRACK-0177,false,false,1,1,PostNL,Amsterdam,NL,true,packed,packed,warehouse,2026-03-19T03:29:00.000Z,false,false,false,false,2026-03-19T03:29:00.000Z,2026-03-19T03:29:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0179,TRACK-0179,false,false,1,1,PostNL,Amsterdam,NL,true,delivered,delivered,warehouse,2026-03-15T22:18:00.000Z,true,false,false,false,2026-03-15T22:18:00.000Z,2026-03-15T22:18:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0180,TRACK-0180,false,false,1,1,PostNL,Amsterdam,NL,true,processing,processing,warehouse,2026-03-06T10:02:00.000Z,false,false,false,false,2026-03-06T10:02:00.000Z,2026-03-06T10:02:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0190,TRACK-0190,false,false,1,1,PostNL,Amsterdam,NL,true,in_transit,in_transit,warehouse,2026-03-18T08:26:00.000Z,false,false,false,true,2026-03-18T08:26:00.000Z,2026-03-18T08:26:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0204,TRACK-0204,false,true,1,2,null,null,null,false,delivered,DELIVERED,warehouse,2026-03-16T00:09:00.000Z,true,false,false,false,2026-03-02T16:47:00.000Z,2026-03-16T00:09:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0211,TRACK-0211,false,false,1,1,PostNL,Amsterdam,NL,true,packed,packed,warehouse,2026-03-16T00:53:00.000Z,false,false,false,false,2026-03-16T00:53:00.000Z,2026-03-16T00:53:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0212,TRACK-0212,false,false,1,1,PostNL,Amsterdam,NL,true,in_transit,IN_TRANSIT,warehouse,2026-03-12T22:19:00.000Z,false,false,false,false,2026-03-12T22:19:00.000Z,2026-03-12T22:19:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0231,TRACK-0231,false,true,1,2,null,null,null,false,packed,packed,warehouse,2026-03-13T15:05:00.000Z,false,false,false,false,2026-03-11T17:31:00.000Z,2026-03-13T15:05:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
PostNL:TRACK-0253,TRACK-0253,false,false,1,1,PostNL,Amsterdam,NL,true,shipped,shipped,warehouse,2026-03-21T00:14:00.000Z,false,false,false,false,2026-03-21T00:14:00.000Z,2026-03-21T00:14:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0025,GB-0025,false,false,1,0,Royal Mail,null,null,false,cancelled,CANCELLED,carrier,2026-03-08T05:47:00.000Z,true,false,false,false,2026-03-08T01:46:00.000Z,2026-03-08T05:47:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0026,GB-0026,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-27T01:16:00.000Z,true,false,false,false,2026-03-24T10:14:00.000Z,2026-03-27T01:16:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0033,GB-0033,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-06T11:44:00.000Z,true,false,false,false,2026-03-05T02:56:00.000Z,2026-03-06T11:44:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0035,GB-0035,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-25T05:09:00.000Z,true,false,false,false,2026-03-22T23:29:00.000Z,2026-03-25T05:09:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0057,GB-0057,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-16T09:25:00.000Z,true,false,false,false,2026-03-14T01:38:00.000Z,2026-03-16T09:25:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0062,GB-0062,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-23T12:09:00.000Z,true,false,false,false,2026-03-21T13:41:00.000Z,2026-03-23T12:09:00.000Z,5,0,5,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0063,GB-0063,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-07T17:11:00.000Z,true,false,false,false,2026-03-06T08:18:00.000Z,2026-03-07T17:11:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:GB-0066,GB-0066,false,false,1,0,Royal Mail,null,null,false,cancelled,CANCELLED,carrier,2026-03-05T04:49:00.000Z,true,false,false,false,2026-03-04T12:07:00.000Z,2026-03-05T04:49:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
Royal Mail:RM-0005,RM-0005,false,false,1,0,Royal Mail,null,null,false,label_created,LABEL_CREATED,carrier,2026-03-03T10:30:00.000Z,false,false,false,false,2026-03-03T10:30:00.000Z,2026-03-03T10:30:00.000Z,1,0,1,1,2026-06-02T18:42:05.560Z
Royal Mail:RM-0037,RM-0037,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-23T17:54:00.000Z,true,false,false,false,2026-03-21T06:20:00.000Z,2026-03-23T17:54:00.000Z,6,0,6,1,2026-06-02T18:42:05.560Z
Royal Mail:RM-0058,RM-0058,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-15T18:14:00.000Z,true,false,false,false,2026-03-12T16:24:00.000Z,2026-03-15T18:14:00.000Z,6,0,6,1,2026-06-02T18:42:05.560Z
Royal Mail:RM-0072,RM-0072,false,false,1,0,Royal Mail,null,null,false,cancelled,CANCELLED,carrier,2026-03-13T16:49:00.000Z,true,false,false,false,2026-03-13T03:34:00.000Z,2026-03-13T16:49:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0012,RMG-0012,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-08T04:53:00.000Z,true,false,false,false,2026-03-06T10:44:00.000Z,2026-03-08T04:53:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0029,RMG-0029,false,false,1,0,Royal Mail,null,null,false,returned,RETURNED,carrier,2026-03-19T13:29:00.000Z,true,false,false,false,2026-03-17T09:47:00.000Z,2026-03-19T13:29:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0034,RMG-0034,false,false,1,0,Royal Mail,null,null,false,cancelled,CANCELLED,carrier,2026-03-10T15:16:00.000Z,true,false,false,false,2026-03-10T05:47:00.000Z,2026-03-10T15:16:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0060,RMG-0060,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-19T07:17:00.000Z,true,false,false,false,2026-03-17T20:10:00.000Z,2026-03-19T07:17:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0078,RMG-0078,false,false,1,0,Royal Mail,null,null,false,delivered,DELIVERED,carrier,2026-03-14T22:00:00.000Z,true,false,false,false,2026-03-12T19:04:00.000Z,2026-03-14T22:00:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
Royal Mail:RMG-0079,RMG-0079,false,false,1,0,Royal Mail,null,null,false,shipped,PICKED_UP,carrier,2026-03-25T02:09:00.000Z,false,false,false,false,2026-03-24T18:59:00.000Z,2026-03-25T02:09:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0042,TRACK-0042,false,false,1,1,Royal Mail,London,GB,true,packed,packed,warehouse,2026-03-17T21:31:00.000Z,false,false,false,false,2026-03-17T21:31:00.000Z,2026-03-17T21:31:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0072,TRACK-0072,false,false,1,1,Royal Mail,London,GB,true,exception,exception,warehouse,2026-03-18T17:50:00.000Z,false,false,false,false,2026-03-18T17:50:00.000Z,2026-03-18T17:50:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0076,TRACK-0076,false,false,1,1,Royal Mail,London,GB,true,delivered,delivered,warehouse,2026-03-17T19:31:00.000Z,true,false,false,false,2026-03-17T19:31:00.000Z,2026-03-17T19:31:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0097,TRACK-0097,false,false,1,1,Royal Mail,London,GB,true,processing,processing,warehouse,2026-03-02T01:10:00.000Z,false,false,false,false,2026-03-02T01:10:00.000Z,2026-03-02T01:10:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0110,TRACK-0110,false,false,1,1,Royal Mail,London,GB,true,packed,packed,warehouse,2026-03-14T10:58:00.000Z,false,false,false,false,2026-03-14T10:58:00.000Z,2026-03-14T10:58:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0125,TRACK-0125,false,false,1,1,Royal Mail,London,GB,true,delivered,delivered,warehouse,2026-03-19T20:27:00.000Z,true,false,false,false,2026-03-19T20:27:00.000Z,2026-03-19T20:27:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0131,TRACK-0131,false,false,1,1,Royal Mail,London,GB,true,delivered,Delivered,warehouse,2026-03-16T16:05:00.000Z,true,false,false,false,2026-03-16T16:05:00.000Z,2026-03-16T16:05:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0136,TRACK-0136,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-02T04:32:00.000Z,false,false,false,false,2026-03-02T04:32:00.000Z,2026-03-02T04:32:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0139,TRACK-0139,false,true,1,2,null,null,null,false,delivered,delivered,warehouse,2026-03-14T08:55:00.000Z,true,false,false,false,2026-03-06T03:44:00.000Z,2026-03-14T08:55:00.000Z,2,2,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0140,TRACK-0140,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-16T12:35:00.000Z,false,false,false,false,2026-03-16T12:35:00.000Z,2026-03-16T12:35:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0168,TRACK-0168,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-16T01:33:00.000Z,false,false,false,false,2026-03-16T01:33:00.000Z,2026-03-16T01:33:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0179,TRACK-0179,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-09T17:11:00.000Z,false,false,false,false,2026-03-09T17:11:00.000Z,2026-03-09T17:11:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0180,TRACK-0180,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-17T09:46:00.000Z,false,false,false,false,2026-03-17T09:46:00.000Z,2026-03-17T09:46:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0187,TRACK-0187,false,false,1,1,Royal Mail,London,GB,true,packed,packed,warehouse,2026-03-05T08:47:00.000Z,false,false,false,false,2026-03-05T08:47:00.000Z,2026-03-05T08:47:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0190,TRACK-0190,false,false,1,1,Royal Mail,London,GB,true,shipped,shipped,warehouse,2026-03-06T11:45:00.000Z,false,false,false,false,2026-03-06T11:45:00.000Z,2026-03-06T11:45:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0192,TRACK-0192,false,false,1,1,Royal Mail,London,GB,true,received,received,warehouse,2026-03-19T00:59:00.000Z,false,false,false,false,2026-03-19T00:59:00.000Z,2026-03-19T00:59:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0197,TRACK-0197,false,false,1,1,Royal Mail,London,GB,true,cancelled,cancelled,warehouse,2026-03-17T07:38:00.000Z,true,false,false,false,2026-03-17T07:38:00.000Z,2026-03-17T07:38:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0200,TRACK-0200,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-02T14:10:00.000Z,false,false,false,false,2026-03-02T14:10:00.000Z,2026-03-02T14:10:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0211,TRACK-0211,false,false,1,1,Royal Mail,London,GB,true,packed,packed,warehouse,2026-03-15T14:17:00.000Z,false,false,false,false,2026-03-15T14:17:00.000Z,2026-03-15T14:17:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0220,TRACK-0220,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-05T15:46:00.000Z,false,false,false,false,2026-03-05T15:46:00.000Z,2026-03-05T15:46:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0223,TRACK-0223,false,false,1,1,Royal Mail,London,GB,true,exception,exception,warehouse,2026-03-12T21:50:00.000Z,false,false,false,false,2026-03-12T21:50:00.000Z,2026-03-12T21:50:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0238,TRACK-0238,false,false,1,1,Royal Mail,London,GB,true,in_transit,in_transit,warehouse,2026-03-16T04:10:00.000Z,false,false,false,false,2026-03-16T04:10:00.000Z,2026-03-16T04:10:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
Royal Mail:TRACK-0250,TRACK-0250,false,false,1,1,Royal Mail,London,GB,true,shipped,shipped,warehouse,2026-03-07T21:58:00.000Z,false,false,false,false,2026-03-07T21:58:00.000Z,2026-03-07T21:58:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:1Z000009A,1Z000009A,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-05T20:12:00.000Z,true,false,false,false,2026-03-04T04:10:00.000Z,2026-03-05T20:12:00.000Z,6,0,6,1,2026-06-02T18:42:05.560Z
UPS:1Z000022A,1Z000022A,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-17T07:14:00.000Z,true,false,false,false,2026-03-15T03:13:00.000Z,2026-03-17T07:14:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:1Z000041A,1Z000041A,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-24T22:59:00.000Z,true,false,false,false,2026-03-23T04:39:00.000Z,2026-03-24T22:59:00.000Z,4,0,4,1,2026-06-02T18:42:05.560Z
UPS:1Z000053A,1Z000053A,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-27T08:53:00.000Z,true,false,false,false,2026-03-24T04:00:00.000Z,2026-03-27T08:53:00.000Z,6,0,6,1,2026-06-02T18:42:05.560Z
UPS:1Z000065A,1Z000065A,false,false,1,0,UPS,null,null,false,delivered,DELIVERED,carrier,2026-03-17T02:51:00.000Z,true,false,false,false,2026-03-15T13:37:00.000Z,2026-03-17T02:51:00.000Z,6,0,6,1,2026-06-02T18:42:05.560Z
UPS:1Z000076A,1Z000076A,false,false,1,0,UPS,null,null,false,cancelled,CANCELLED,carrier,2026-03-21T10:23:00.000Z,true,false,false,false,2026-03-20T23:12:00.000Z,2026-03-21T10:23:00.000Z,2,0,2,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0002,TRACK-0002,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-03T18:15:00.000Z,false,false,false,false,2026-03-03T18:15:00.000Z,2026-03-03T18:15:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0019,TRACK-0019,false,false,1,1,UPS,Singapore,SG,true,delivered,delivered,warehouse,2026-03-16T10:14:00.000Z,true,false,false,false,2026-03-16T10:14:00.000Z,2026-03-16T10:14:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0023,TRACK-0023,false,false,1,1,UPS,Singapore,SG,true,packed,packed,warehouse,2026-03-18T05:33:00.000Z,false,false,false,false,2026-03-18T05:33:00.000Z,2026-03-18T05:33:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0026,TRACK-0026,false,false,1,1,UPS,Los Angeles,US,true,packed,packed,warehouse,2026-03-07T18:03:00.000Z,false,false,false,false,2026-03-07T18:03:00.000Z,2026-03-07T18:03:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0032,TRACK-0032,false,false,1,1,UPS,Singapore,SG,true,packed,packed,warehouse,2026-03-21T12:38:00.000Z,false,false,false,false,2026-03-21T12:38:00.000Z,2026-03-21T12:38:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0039,TRACK-0039,false,false,1,1,UPS,Singapore,SG,true,shipped,shipped,warehouse,2026-03-04T08:29:00.000Z,false,false,false,true,2026-03-04T08:29:00.000Z,2026-03-04T08:29:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0047,TRACK-0047,false,false,1,1,UPS,Los Angeles,US,true,delivered,delivered,warehouse,2026-03-06T02:58:00.000Z,true,false,false,false,2026-03-06T02:58:00.000Z,2026-03-06T02:58:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0048,TRACK-0048,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-02T13:45:00.000Z,false,false,false,false,2026-03-02T13:45:00.000Z,2026-03-02T13:45:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0052,TRACK-0052,false,false,1,1,UPS,Los Angeles,US,true,in_transit,IN_TRANSIT,warehouse,2026-03-17T06:20:00.000Z,false,false,false,false,2026-03-17T06:20:00.000Z,2026-03-17T06:20:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0053,TRACK-0053,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-06T15:14:00.000Z,false,false,false,false,2026-03-06T15:14:00.000Z,2026-03-06T15:14:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0071,TRACK-0071,false,false,1,1,UPS,Singapore,SG,true,delivered,delivered,warehouse,2026-03-04T04:56:00.000Z,true,false,false,false,2026-03-04T04:56:00.000Z,2026-03-04T04:56:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0081,TRACK-0081,false,false,1,1,UPS,Los Angeles,US,true,shipped,SHIPPED,warehouse,2026-03-08T00:33:00.000Z,false,false,false,false,2026-03-08T00:33:00.000Z,2026-03-08T00:33:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0087,TRACK-0087,false,false,1,1,UPS,Los Angeles,US,true,delivered,delivered,warehouse,2026-03-22T04:49:00.000Z,true,false,false,false,2026-03-22T04:49:00.000Z,2026-03-22T04:49:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0099,TRACK-0099,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-19T02:03:00.000Z,false,false,false,false,2026-03-19T02:03:00.000Z,2026-03-19T02:03:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0103,TRACK-0103,false,false,1,1,UPS,Singapore,SG,true,shipped,shipped,warehouse,2026-03-10T09:52:00.000Z,false,false,false,false,2026-03-10T09:52:00.000Z,2026-03-10T09:52:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0109,TRACK-0109,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-04T10:05:00.000Z,false,false,false,false,2026-03-04T10:05:00.000Z,2026-03-04T10:05:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0115,TRACK-0115,false,false,1,1,UPS,Singapore,SG,true,packed,Packed,warehouse,2026-03-17T07:48:00.000Z,false,false,false,false,2026-03-17T07:48:00.000Z,2026-03-17T07:48:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0129,TRACK-0129,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-15T14:22:00.000Z,false,false,false,false,2026-03-15T14:22:00.000Z,2026-03-15T14:22:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0138,TRACK-0138,false,false,1,1,UPS,Singapore,SG,true,packed,packed,warehouse,2026-03-17T12:32:00.000Z,false,false,false,true,2026-03-17T12:32:00.000Z,2026-03-17T12:32:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0142,TRACK-0142,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-16T23:19:00.000Z,false,false,false,false,2026-03-16T23:19:00.000Z,2026-03-16T23:19:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0147,TRACK-0147,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-16T15:26:00.000Z,false,false,false,false,2026-03-16T15:26:00.000Z,2026-03-16T15:26:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0149,TRACK-0149,false,false,1,1,UPS,Los Angeles,US,true,in_transit,in_transit,warehouse,2026-03-06T11:35:00.000Z,false,false,false,false,2026-03-06T11:35:00.000Z,2026-03-06T11:35:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0155,TRACK-0155,false,false,1,1,UPS,Singapore,SG,true,in_transit,in_transit,warehouse,2026-03-02T19:02:00.000Z,false,false,false,false,2026-03-02T19:02:00.000Z,2026-03-02T19:02:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0164,TRACK-0164,false,false,1,1,UPS,Singapore,SG,true,processing,processing,warehouse,2026-03-15T22:57:00.000Z,false,false,false,false,2026-03-15T22:57:00.000Z,2026-03-15T22:57:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0167,TRACK-0167,false,false,1,1,UPS,Los Angeles,US,true,shipped,Shipped,warehouse,2026-03-16T08:29:00.000Z,false,false,false,false,2026-03-16T08:29:00.000Z,2026-03-16T08:29:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0168,TRACK-0168,false,false,1,1,UPS,Los Angeles,US,true,processing,processing,warehouse,2026-03-11T16:46:00.000Z,false,false,false,true,2026-03-11T16:46:00.000Z,2026-03-11T16:46:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
UPS:TRACK-0169,TRACK-0169,false,false,1,1,UPS,Singapore,SG,true,packed,packed,warehouse,2026-03-08T14:33:00.000Z,false,false,false,true,2026-03-08T14:33:00.000Z,2026-03-08T14:33:00.000Z,1,1,0,1,2026-06-02T18:42:05.560Z
